control 1	control 2	control 3	control 4	control 5	control 6	IL-17+TNFa 1	IL-17+TNFa 2	IL-17+TNFa 3	IL-17+TNFa 4	IL-17+TNFa 5	IL-17+TNFa 6
TBX10	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBX15	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBX18	-2.55411584105492	-2.5338212663461	-3.15400561093548	-1.94062304480294	-3.15400561093547	-3.15400561093548	-2.58746989355282	-3.15400561093548	-3.15400561093547	-2.14141950301772	-2.59041744995853	-3.15400561093547
TBX19	1.21006451771154	1.15324111156012	1.70768340615052	1.16090086530844	1.68449812160917	1.65981958906755	1.21891084111576	1.3372216814126	1.23656334477511	1.39353900324958	1.48389576082878	1.84364589998973
TBX2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
TBX20	-3.15400561093548	-3.15400561093548	-3.15400561093548	-2.62833536174735	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBX21	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBX22	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TBX3	2.79648356311654	2.15594008609138	1.43597271598185	2.391920534282	2.71888457389289	2.1719456731081	1.83611605208535	1.20093034236357	0.793293459247697	1.6250247049114	2.46869015238415	1.08942289575763
TBX4	-1.80531864739993	-2.5338212663461	-3.15400561093548	-2.62833536174735	-2.1889732147773	-1.97661856553436	-2.58746989355282	-3.15400561093548	-2.51723111717014	-1.81698730928964	-2.59041744995853	-2.23025394200085
TBX5	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-2.61942497858341
TBX6	-3.15400561093548	-0.15726790405105	-3.15400561093548	-3.15400561093547	0.174402903847448	-3.15400561093548	-3.15400561093548	0.323271060072953	-3.15400561093547	1.15518520761833	-3.15400561093548	-3.15400561093547
TBXA2R	-1.12063386212158	-1.49943887225797	-0.729845383924485	-2.62833536174735	-0.888439866815542	-0.895485650426129	-1.60613508077251	-1.76339015861649	-1.46721553688449	-1.32870396688294	-1.87078230047805	-2.23025394200085
TBXAS1	-0.415971005755658	-1.49943887225797	-1.63212964682836	-0.722109281719716	0.481201807586768	0.473018698089252	3.38304123380302	3.19089922604531	3.22307742465104	3.23707876045608	3.53640115782389	1.21998534180384
TBXT	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TC2N	8.00599496879208	7.9558089699155	8.20411931870956	7.78609005503529	7.96442846353996	8.11781176946726	8.53568353016728	8.77227194829197	8.58506405959696	8.34272421777869	8.39769698727757	8.7859948910363
TCAF1	5.57320905865338	5.58192499281142	5.5329759183885	5.52796814147558	5.5859238016643	5.81901136947157	5.03335500727245	5.13139798326452	5.78537284913001	5.8193746856433	5.66978095378721	4.99582670282395
TCAF2	1.58908049594012	1.94606533838261	2.17886285521061	0.99206995736002	2.11683129419291	-3.15400561093548	1.43613107862767	2.46809529953579	3.03839318592029	2.32992455790091	1.10615089711331	1.84364589998973
TCAIM	4.77277875905003	4.99865337238835	5.1726521844402	4.95551688923912	4.97756077064608	5.01290357915104	5.12332498038586	5.16108922172004	5.08309995848708	4.78683424173399	5.05490796107269	5.18355662932211
TCAP	-0.532010594522253	-0.748946519292747	-1.34849735429771	-1.12642134260702	-0.40712444921081	0.233151291027004	-1.02744836093529	-1.06864549574842	0.228998176473487	-1.32870396688294	-0.883918136340017	-0.381956673166586
TCEA1	7.28153177428602	7.38997817890191	7.28984742588612	7.26448222409102	7.23620979805739	7.35911052791584	7.04565803661937	7.45899037761829	7.07083975593237	6.73908201737111	6.8557694316804	7.14417325609129
TCEA2	2.47437348054286	2.33912511366505	2.71381735868909	2.26425898393618	2.54470582126178	2.93066235890165	1.69878534989257	1.74269321903267	1.60503853995225	1.91469873845223	0.913980275698746	1.67176897565817
TCEA3	3.4290100443098	3.58480409847952	2.24434909194511	2.75063984202663	3.93051783273398	3.99885512874248	0.700685021914527	1.96096644567045	1.79841401392953	1.48475308019792	2.25812624888551	1.99720863253014
TCEAL1	4.33715373704312	4.52230500476834	4.3581366026411	4.17310337411691	3.92036156427474	4.25592400148911	3.74464932203665	3.97608467578653	3.57963768737624	3.16536194533563	3.36655319102448	4.05219195198867
TCEAL2	0.207876939729987	-2.5338212663461	0.45832951461871	-0.0710922133030811	0.241204407588812	0.613297274892596	-0.202887154780981	-3.15400561093548	-0.0217765338962796	-1.32870396688294	-1.03445577220333	-0.585065999755257
TCEAL3	4.23434794235041	4.30612532114831	4.1172207200054	4.07082145501572	3.91525649185576	4.16765325453963	3.64846575543615	3.98025472447033	3.98939598179664	3.65873543527191	3.52298640180332	3.72941957544323
TCEAL4	5.73884893571419	5.80539131868923	5.98966340894331	5.8342853460436	5.65798734130499	5.62755212679981	5.51634556634289	5.59552653707876	5.60682154056872	5.38076458793444	5.21988096690485	5.45945907353587
TCEAL5	-3.15400561093548	-3.15400561093548	-2.4545599573671	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCEAL6	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCEAL7	-3.15400561093548	-3.15400561093548	-2.4545599573671	-3.15400561093547	-3.15400561093547	-1.62168779485354	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-2.18618705788234	-2.23025394200085
TCEAL8	5.41767939116063	5.47834167787417	5.51539801304402	5.57953773525231	5.27124658798246	5.16883270138432	5.50437404820258	5.69402287843121	5.14794500481296	4.94242774422744	5.20525735816261	5.55378336618154
TCEAL9	4.08477954473818	4.20591748449683	4.27178359423409	4.6468886585014	4.07943052922799	3.87888629977506	4.885598371132	4.97719876727292	4.64290848523796	4.54336129057365	4.58209570100049	4.89192790528916
TCEANC	0.207876939729987	2.01229416459698	0.726226912655454	1.50009322178974	1.13627822110997	2.42135843064103	0.922534935012752	-0.329819429256069	2.18207350420178	-2.56064018328506	2.14007242284666	2.26257934018927
TCEANC2	5.0996265729942	4.95160738238775	4.90546421779332	4.69993748186628	4.92010520134816	5.27826615083534	4.86166720308704	4.93055125653063	4.72000092412003	4.58861613298252	4.6970523102265	5.16948594581703
TCERG1	3.98803410686754	3.55548924744177	4.47186701574118	3.61605895171698	3.50379546532436	3.82939787355232	4.27009271054738	4.95618213922148	5.14031574741499	4.55393142139936	4.16931200219056	4.2019016170261
TCERG1L	-2.55411584105492	-0.365781950258505	-1.63212964682836	-2.24388355770001	-2.59226042358828	-0.895485650426129	-1.60613508077251	-0.936996307821605	-2.51723111717014	-1.32870396688294	-2.18618705788234	-2.23025394200085
TCF12	6.77368145709404	6.98594630336018	7.0771799951013	6.86071909546017	6.93449466213935	6.84540502001931	6.77873346692275	6.90039225424772	6.66575731783554	6.86962389358605	6.93956517478175	7.19218784975102
TCF15	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-2.59226042358828	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCF19	2.85540636806966	2.61965207498449	3.21630468642142	2.43208173404352	2.31590916388654	2.84787296532814	2.92009112022556	1.78144317764162	3.82145294669539	1.95778961693415	3.33619429282632	2.18477001533895
TCF20	5.97371954885544	5.94475272418327	5.78299288093581	5.52642312740584	5.75975227920873	6.31650375258909	5.48883466965152	5.47511012044558	6.06467421064496	5.9847550676582	6.09275032232097	5.61883996283805
TCF21	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCF23	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCF24	-1.53934144092778	-3.15400561093548	-1.63212964682836	-0.978698860935522	-1.6158574932961	-0.895485650426129	-1.38642893766531	0.519416460612901	-3.15400561093547	-3.15400561093548	-2.59041744995853	-0.203944963616315
TCF25	6.0117758336694	6.19219030163571	6.07613340527916	5.89541140232271	5.97007123881197	6.22378644246738	5.53999464215962	5.1332716956132	5.98598500872235	5.91403793200283	6.316262345668	5.59947922691017
TCF3	3.95608407927112	3.59204067532565	3.95716924922614	3.75974320132087	3.84182120640823	4.13892311234674	3.97526032715845	3.93800169875107	4.80609777024826	4.07546043310779	4.00534424155862	3.56102121631337
TCF4	3.53374028983935	3.81869399045306	3.97013138886505	4.41272857696496	3.8525436028896	4.17333125894247	3.17438057552919	4.35575270413937	2.65154617029863	4.18831457767521	4.24479882433506	4.5291686186948
TCF7	2.68394981334004	2.40634725625509	2.3864957277202	0.261651556976017	1.68449812160917	2.63394175376869	-0.115842181444914	1.3109740255552	2.27790228985154	-1.81698730928964	0.913980275698746	2.53760885572687
TCF7L1	2.13709900080237	2.38983307809841	1.67638922442374	2.10775799293284	2.36166413518185	2.61737509446261	2.03942201783909	1.55415560810751	3.22307742465104	2.32992455790091	0.593000626022468	1.47661039581562
TCF7L2	3.38968414973053	3.6347140371121	2.06264639881907	2.99364209356126	2.98562425886629	4.17333125894247	2.92009112022556	3.38582184758974	3.78929200059221	3.4253822509485	3.52970937172888	2.46046132305715
TCFL5	2.63097151416259	2.57652410199855	2.48008504111498	2.88209168987543	2.91577089780461	2.87600062299108	1.76908415478835	3.02319111467498	1.07521070902997	1.57054150340312	2.53701731982353	2.76850856030877
TCHH	0.841697971568885	0.331982711910142	0.952082891223643	-0.722109281719716	0.734061218518219	-0.414696426718253	-0.615559019337682	-0.705041524439894	0.987220380715864	-1.55228591563302	-0.30336096106479	-0.956087312047762
TCHHL1	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCHP	3.59034061252241	3.09752452091859	3.34128887148557	3.23220559174997	3.6826857693479	3.709469596365	3.21692116716959	3.0630545407076	4.08257534858997	3.44065179051782	3.53640115782389	3.29086082931654
TCIM	4.55899114964363	4.65260653528162	4.36796416745349	4.05804567117657	4.36428212364199	3.32685318896306	8.20944697621803	7.99037067633968	7.19632591591445	6.41405626534541	7.44982311589192	7.02028736453595
TCIRG1	5.90425672283484	5.68196192129582	5.95910701303568	5.56907010098107	5.78376007793686	6.35822916871036	6.03801400725879	5.37414547743018	6.38826671726538	6.23296376430405	6.42843868208013	5.52565457265206
TCL1A	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCL1B	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TCN1	7.28689308660528	7.86724704146241	8.42643322515752	7.23735144481665	7.34271917248665	6.24685734805441	9.41536800558385	9.48504929297102	9.49896876825913	8.89411303210346	8.66737351398386	7.73576216896437
TCN2	6.23898189012321	6.35736383580565	6.52135137135525	6.64701353996079	6.81897016592905	6.69464471638059	4.79021561867589	4.70724850729322	5.24835929932284	5.46718330313766	5.42491988094657	5.21716760890575
TCOF1	3.08939900295603	2.19448519141106	3.67790212455542	2.75063984202663	1.39285940047473	3.68582933550712	3.32976526813661	2.8425824756911	4.63206931509722	2.99998576973088	3.13044218591831	3.03113475003189
TCP1	7.79003238234175	7.86948212551399	7.92962875991435	7.72745559089344	7.71370446658914	7.98529016465638	7.89100935866485	7.96534528259935	8.08023985412493	7.9611587742792	7.83213755086743	7.91120041803193
TCP10L	-1.12063386212158	-1.49943887225797	-1.11157015211956	-1.6901692514204	-3.15400561093547	-1.97661856553436	-1.86541708036361	-0.249498336564575	-1.74011530412647	-3.15400561093548	-3.15400561093548	-0.381956673166586
TCP11	-3.15400561093548	-0.365781950258505	-3.15400561093548	-2.24388355770001	-1.39686781106379	-3.15400561093548	-3.15400561093548	-1.55593519757318	-3.15400561093547	-3.15400561093548	-3.15400561093548	-0.203944963616315
TCP11L1	1.47346319760142	0.399530788642327	1.61168770073098	0.580309769003	1.53276333126948	1.20747158963991	1.00252929125899	0.519416460612901	1.23656334477511	1.59804028280405	1.78297661095243	1.39603629671585
TCP11L2	3.93983974954127	4.06740512854451	4.18549901565093	3.17812951452634	3.75875768698692	4.33404334031625	3.91452317139238	3.18368451780559	3.35197327112501	3.69738730749321	3.82032250463049	3.88512861860358
TCP11X2	1.47346319760142	0.331982711910142	1.2358490656315	0.20096087678286	0.241204407588812	2.02895274755507	-0.115842181444914	0.771202896638488	1.19788525368385	-0.548126853562259	0.179542484477853	2.06826586138027
TCTA	5.6943540505762	5.63368725635387	5.4998396730353	5.63076610175144	5.61455277931661	5.6192558087659	4.96011583947544	5.25012148581435	5.67880908057107	5.25036150211978	5.12982962830436	5.37964078064269
TCTE1	3.95608407927112	3.52556635668113	3.74731185499656	2.58240081802897	2.91577089780461	4.48321225181292	3.59785725721615	3.12462996146541	3.74972791443568	2.85935109609356	3.18256447702305	3.81970721612326
TCTN1	6.76217933841704	6.5582318812153	6.70411021160742	6.06569880727037	5.94022389982368	6.81121601834636	6.31754695680651	6.28890953459483	6.31786677645672	5.79581912969473	6.0050102517199	6.62604882581365
TCTN2	5.11658712373001	4.2839542676867	4.77119698678286	3.36260939124731	4.48634333857324	5.16313692935879	4.65442377839395	4.20712174303224	4.89340889741291	3.98982005922103	4.00051258201063	4.65856959282965
TCTN3	6.20200031250396	6.05490842182632	6.27595404125054	5.97572571944856	5.70311751889272	6.19755703960737	5.87224697104754	6.2728509341244	6.34023801828237	5.8120548045541	5.57221042297579	6.40797133519704
TDG	5.24112616652695	5.20388322230521	5.58235113485699	5.2287433072628	5.41199749586105	5.39463781719804	5.83722443070452	5.80515139639667	5.77883594943215	5.65072057186585	5.58032831252943	5.7756827896713
TDGF1	-1.80531864739993	-1.27220089341246	-3.15400561093548	-1.6901692514204	-2.1889732147773	-1.33706370224473	-1.86541708036361	-3.15400561093548	-3.15400561093547	-1.81698730928964	-1.61211323088715	-2.61942497858341
TDO2	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-1.6158574932961	-2.44839575428493	-3.15400561093548	-2.29725687659454	-2.07696909509392	-3.15400561093548	-2.18618705788234	-2.61942497858341
TDP1	4.49000850173355	4.19645287129194	4.67155626898281	4.10434723226446	3.77575739218008	4.69143869860146	4.30600442002282	4.49632670700196	4.63569142781742	4.38267425221268	4.33199910889091	4.98897552219208
TDP2	6.46580272311611	6.31097307970193	6.37064452935414	6.30797057751042	6.07908611966488	6.27881246930396	6.5893382862595	6.57673933150855	6.26271653891025	5.9344063900427	6.08934128534133	6.48627887084268
TDRD1	-3.15400561093548	1.15324111156012	-3.15400561093548	-3.15400561093547	-3.15400561093547	1.52420843379685	-3.15400561093548	0.472823117576117	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TDRD10	-3.15400561093548	-3.15400561093548	-2.4545599573671	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TDRD12	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
TDRD15	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093548	-3.15400561093547	-3.15400561093548	-3.15400561093548	-3.15400561093547
